gid,PC1,PC2,PC3,PC4
PI_442262,-0.016507058519394,0.0359275074605186,0.0605330465116943,0.0790742159628414
PI_442263,-0.00458517500679071,0.0326636772314692,0.0675296845938679,0.0860695647210628
PI_164312,0.00020748756797478,-0.000689193799101852,-0.000197543379708455,-0.00754594069129245
PI_442264,-0.00803585038088125,0.0334162971668342,0.0587648839050423,0.0598199870094284
PI_442265,-0.0306528794725511,0.019957209957934,0.0444834024945518,0.0409019681363802
PI_442267,-0.00914728618102015,0.040607160633476,0.0642636325469021,0.0754220182177127
PI_458728,-0.00738872985351816,-0.00887513259682498,0.0457201476901345,0.063863356913519
PI_498429,-0.0446813641385805,-0.0956317989207135,-0.0285975289726961,0.0153416450473675
PI_595436,-0.0362503254688658,-0.0685427441964244,0.010700164086421,-0.0181520935205521
PI_489694,-0.0738892917618206,0.0259505141901735,-0.0596357374962905,-0.035203856373941
PI_489695,-0.0618815363665825,0.0235516194168759,-0.0132671077154825,-0.00621571501849772
Tromboncino,0.00630609505397926,-0.145964107737577,-0.0438909911023447,0.0900972985980325
PI_442283,-0.0222421107672321,0.0192198786153175,0.0468805004571637,0.0383070702624689
Kikuza,0.0695712189038712,0.0609744648212072,0.0238809741300322,-0.0175293410035528
PI_442284,-0.0484803188289469,0.0149329447782066,0.0253269776193046,0.0149247873228734
PI_442285,-0.0384319298442084,0.0163458837665666,0.0318728761257609,0.0141419483266389
PI_442286,-0.0510505020107086,0.0165524498591743,0.0304188357598933,0.0160460071663647
PI_442287,-0.0200507269367296,0.0153769830229404,0.0484164093206308,0.0365620176997648
PI_442288,-0.0505768344773522,0.0219618399634155,0.0400470277701917,0.0266651205193811
PI_442289,-0.0185091418160817,0.0187001874760043,0.0514064666244116,0.0371487670836229
Teot_Bat_Pu,0.0547105574353737,0.0362383714247135,0.0228247473702366,-0.0216885620096181
Burpee_Butterbush,-0.00376824533616512,-0.152877581378372,0.0860851566528774,-0.170786393090546
PI_212899,0.072113870974144,0.0189471747698309,-0.0104404739857508,-0.0124324675696574
PI_209116,0.0331822446154302,-0.0390569369718292,0.0139004235578365,-0.00873433712531102
PI_182197,0.00338309568965931,-0.00396312496047245,0.0206798418933448,0.00172778569823623
Grif_1583,-0.0435252065839361,-0.0170840391212621,-0.0549173464811569,0.0527882282886199
PI_209117,0.0248385878102729,-0.0123628183682018,0.00185564695450848,-0.00781566975542973
PI_536494,-0.00898049755267106,0.0377110010541173,-0.0392562360866821,-0.0423026444881746
PI_512161,-0.00271047694736728,0.0119393312431202,0.0544499221211687,0.0502181925382687
PI_288239,0.0391683915178412,-0.0121732165857912,0.00803873594903029,-0.03927838915664
PI_512169,0.00145263699913184,0.0203621505750673,0.0467751595400651,0.045060399598038
PI_600843,0.000796019525561839,-0.120460251268443,0.0761366028746511,-0.129928942436098
Grif_5603,0.0765243222324403,0.0555803405322602,-0.0157361591578927,-0.0255127439681506
Grif_5606,0.0855198213878613,0.0611986497364052,-0.0209517638162484,-0.0267262920977596
PI_442257,-0.0133700807179994,0.019165720620808,0.0599784568732629,0.0438486379021456
