gid,PC1,PC2,PC3,PC4
PI_458663,0.0527425198962112,0.0236409668689838,0.0220115347231437,0.111321177303206
PI_121913,0.0407911797101256,0.018229295612381,-0.0212889716323867,-0.0393567984014621
PI_458666,0.0621136037813498,0.0425725375642842,0.0104632397497367,0.106234056652424
PI_121915,0.0201705590679921,0.00819552448851452,-0.00713286518875093,-0.0420362817317314
PI_234608,0.00105240828066285,-0.008221492430096,0.0240025719093734,-0.0196629450868
PI_135370,-0.0190152598623721,0.000136878710871787,-0.00771767358146732,-0.00392218463120813
PI_121910,-0.00718642595876122,-0.0140139641649948,-0.0473240159041367,-0.0273118731090439
PI_175703,-0.0534580018595829,-0.0152100246316488,-0.0335633643229739,0.0048739444433987
PI_458670,0.0448238435993766,0.0336667762354436,0.0178268387027254,0.0954464823832518
PI_368573,-0.0530749281775768,-0.0115087850172372,-0.0337685180681061,-0.00466789334404543
PI_368571,-0.0221112721917572,0.00539137516144026,-0.046970714103724,-0.00655128337089535
PI_368577,-0.050075649487047,-0.0101896511339028,-0.0506607331135426,0.00698150411703131
PI_368578,-0.0458669349594822,0.000183456233065734,-0.0418091047689853,0.000121923631012566
PI_368575,-0.0383636529358918,0.00240467422047695,-0.0406496167984172,0.0039309428881458
PI_368576,-0.0478036752171762,-0.0183108351033922,-0.0291795424849036,-0.00797284095953003
G_21629,-0.0337288108914745,-0.0224328551904076,-0.0322680346350558,-0.0153812061370087
PI_458673,0.0768972008602577,0.0621385305656697,0.0169510123748504,0.115292214734246
PI_234610,-0.0055252435772568,0.0157752848656696,-0.0351100538767512,-0.00278509866841594
PI_458672,-7.09027915995577e-05,-0.0337409772091132,0.0734202001737944,0.0573079450493017
PI_458675,0.0811009605995968,0.0808225994901188,0.0217227606011458,0.0696007273986579
PI_234612,-0.0318325100848923,-0.0267440784756334,0.038793890499961,0.00603270574463891
PI_458677,0.0988476799348925,0.0790129539088932,0.00898064380063223,0.0610043930780976
PI_458676,0.0902077419088412,0.0790504760839859,0.0225632065473929,0.0798163242594849
PI_458678,0.0729899715078006,0.0644615006729304,0.0318364672734517,0.0632094560934496
PI_135373,-0.0175798511159363,0.00398735182459199,-0.0169415418721104,-0.00575475182859209
G_21630,0.00482310029169215,-0.0690292848923277,-0.0423512813848327,-0.0286568793379562
PI_368580,-0.0470733813080322,-0.00955759324338039,-0.0403449305296297,-0.00423598314638066
G_28472,0.0213458406561482,-0.0374913634640484,0.0565713378150693,0.0290634805296554
PI_419081,-0.00321731362099225,-0.0218497774201619,0.0585796425372132,-0.0252436001784994
PI_419080,0.0274127039576136,0.0402260763608822,-0.0182417639247929,-0.0368155180472568
PI_135387,-0.0162921580702351,-0.00129636514494905,-0.00694288171903565,-0.0118691999790921
PI_265561,-0.00380327189948325,0.017650875524,-0.0328673711277804,-0.00399059792289977
PI_211989,-0.0317750251933178,0.00121443070912402,-0.027913172038875,0.00968566008294279
PI_135382,-0.0288311193379199,-0.00167950715650663,-0.0383791319438697,-0.0154767106810289
PI_265557,0.0270840558306125,0.0334949336049388,-0.00374220760269566,0.0415538338806282
PI_265558,-0.0290933216518528,-0.00443444331593278,-0.0399437548783788,0.00770536060531812
PI_183679,-0.0411991468434118,-0.0119812099104584,-0.0371198825857923,0.00597801285319185
PI_265559,-0.0431311599891087,-0.00635242286787627,-0.0227254587218428,-0.00918045363926662
PI_135396,-0.00608647762707881,0.0076383489396581,-0.0252964056272577,-0.0106611540769369
PI_458660,0.0548036962789056,0.0392609990888694,0.0223265719431745,0.107396843805918
G_32612,0.0489307299587077,0.0239227285309016,-0.0160015480992261,-0.0306174703690869
PI_370461,-0.0555249064419827,-0.0131303394676022,-0.040943906490909,0.00903397971728368
PI_370460,-0.051403843406286,-0.00517158439134184,-0.0432490914149823,-0.00114549931718064
PI_458742,0.0442261986577071,0.0190113677040683,0.0556729171932041,0.11723863922886
G_26705,0.0526185582551737,0.0576468817404105,0.00390350324074924,-0.076055055904783
PI_419138,-0.00718061254910199,-0.0206558852438531,0.0664329883719593,-0.0107866239942653
PI_500483,-0.0303015684642274,-0.04227598514187,0.102007598181943,-0.00338410811842298
PI_500486,-0.0316484482969904,-0.0394326965023419,0.103879633348189,-0.0114840121149423
PI_318433,0.0706087263500924,0.0665794609661403,0.0174659525109436,-0.0962650607739215
PI_211990,-0.0444183848519462,-0.00698243866704785,-0.0396887864543276,0.0155952721717156
PI_211991,-0.0125235550074998,0.0138205269785862,-0.0288973406180869,0.0271878198173024
PI_370453,-0.0487463839200523,-0.000154512322080067,-0.0419243138788828,0.0154792247850111
PI_211992,0.0176415201413513,0.0350910777124887,-0.0392045143497488,-0.0113621198612536
PI_370456,-0.0466274952487449,-0.0133592791814739,-0.0422693526140706,-0.00599262836668518
PI_370452,-0.0479921783983017,-0.0110793162424533,-0.0447270447066746,-0.0155546741961981
PI_500481,-0.0382460106923772,-0.0451864446217255,0.127069506020322,-0.00806514619350203
PI_211997,-0.00632240778278767,0.00229111271566109,-0.0260033794366598,-0.0217351377108649
G_23449,0.0409366598872333,0.041493779639583,0.00384276654033967,-0.0658047423069774
PI_500476,-0.0341839076432199,-0.0473122746750775,0.126038318077078,-0.0169203621488906
PI_500477,-0.0312342672524206,-0.0535051310036182,0.115447201746051,-0.00658513772649903
PI_500472,-0.0269348803522259,-0.0388903506561956,0.113037730733889,-0.0203368757800777
PI_163227,0.00778582445463502,0.0268008659329333,-0.0157727718694824,-0.0489285514394003
PI_370458,-0.0408747583809928,-0.00652484099023398,-0.0317593051578321,-0.00345678791537051
PI_370459,-0.0516632775547596,-0.0164769387149222,-0.0232133475753664,0.00732813488083147
PI_481623,0.0117916850608254,0.01809915852949,0.0157974713917794,0.00118596682614115
PI_481625,0.0342056547092556,0.0242877865135565,0.039954099113088,0.015460578436944
PI_318420,0.0787054413483832,0.083361542528396,0.0247379217428087,-0.181760103708954
PI_318421,0.0718577233564173,0.0772363730594374,0.00415448098036982,-0.1243795631834
G_32379,0.228458543525624,-0.302005771525181,-0.0899595076619237,-0.0139037986207745
PI_176530,-0.0130608979160343,0.00345462001429336,-0.033363483071016,0.0202232536821288
