gid,PC1,PC2,PC3,PC4
PI_141637,-0.0315732976398534,-0.0389933033063303,0.0104164005502582,-0.0115091295558817
PI_414676,0.0292810903750743,0.00984940748325457,-0.0518699287812039,0.0291277205315155
PI_458699,0.073997021429712,-0.00885999120753329,0.023656839720538,0.0684300851402413
PI_458698,0.0615230376760343,0.00417639350093583,-0.0928771687616387,-0.0282372277287846
PI_141632,-0.00433260871201815,-0.0171696355512593,0.0103186668712502,-0.00679332140675667
PI_173679,-0.0458770759057314,-0.0334616020935548,-0.00498769853597945,-0.0244136107816385
PI_141633,0.0115725834701558,-0.0248316255995676,0.0276629989343159,-0.000374659587204779
PI_162670,0.0103670968311444,-0.0135219036470373,0.00619365753494285,-0.0111580616103621
PI_162671,0.0151805645316655,-0.0258033126763218,0.030837235836786,0.0165556165203465
PI_458669,0.0478451756223484,0.0307353936096055,-0.00559043294230004,0.0314515314348078
PI_368582,-0.0250438525886069,-0.0399259789529156,-0.00149135547093469,-0.0206706741968917
PI_368583,-0.0155110635385569,-0.0510089021948864,-0.00665583138332992,0.0075425289563166
PI_135368,-0.0229186521655921,-0.0335900960119337,0.00669633586537492,0.00132378682934138
PI_135365,-0.0225923133889486,-0.0335028061504956,-0.00218196414106559,0.0193945070786164
PI_458662,0.0412231136279919,0.0183277367229763,-0.0509027707888786,0.025635522813203
PI_507884,-0.00945644348976992,-0.0427290817151701,-0.0139827300208471,0.015295393297863
PI_458661,0.0418097544797005,0.0119181259461605,-0.0685243522762875,0.0138837048475658
PI_175701,-0.0462216467317837,-0.0308773334051422,0.0113953306231095,-0.0184837340465731
PI_458664,0.0397208007443403,0.00795694603875775,-0.0718673426027338,0.0294671730194321
PI_458663,0.0228936276251237,0.0131415736693006,-0.0398686894610542,0.0433605779150928
PI_507881,0.00356485941048139,-0.0438446317853624,0.00247508286408967,0.0262983345321051
PI_121913,0.0610923359095118,-0.000151150851716742,0.0799204933026963,0.0507896734813031
PI_458666,0.0348748219409225,0.0193580640257847,-0.0557001040410135,0.0163350284709764
PI_458665,0.0452226525749964,0.0245824500960204,-0.0825163986137292,0.0311042811760821
PI_121912,0.064779211065283,0.00247842744188495,0.0969089180198481,0.0599106485568635
PI_135363,0.0422501880022457,-0.0202739318924989,0.0404130071861024,0.00765568604011989
PI_121915,0.0256312823926126,-0.0286406057008012,0.0423420524334387,0.0162265487900778
PI_234608,-0.00121597600435759,0.0200344797844255,0.0301619553745341,0.0195512125850593
PI_532715,-0.0475310316179684,0.0427219396737928,0.018431696648891,0.0152083805019991
PI_135370,-0.0152930144920545,-0.0225203578865723,-0.017246429857756,-0.00150755001319583
PI_507879,-0.00526070393402973,-0.0421119944326749,-0.00934168864315823,0.0026334530690529
PI_121910,-0.00696959470135882,-0.0320356287725375,0.0247065398136295,0.0065847877849795
PI_234609,0.0133767231994802,0.0331675301977637,0.0264620262552929,0.00780037777892881
PI_175703,-0.0306515863200523,-0.0351139998180498,0.00358936140480854,0.00193943470390183
PI_507877,-0.0169228136796748,-0.0119294767153306,0.0119204380568079,0.0214435461261661
PI_458670,0.0382794042182058,0.0165459199145964,-0.0336829407552993,0.0122497375846017
PI_368573,-0.0365258113309236,-0.0260164664970883,-0.00624782861883121,-0.0291514483770895
PI_368571,-0.00930262588007622,-0.0477390232938205,-0.0016203689973951,-0.00635311948942448
PI_368572,-0.0310032596766929,-0.023866790249906,-0.00486939959378674,-0.0270504595056663
PI_368577,-0.0254615857749295,-0.0482922227689545,0.000645541503078254,-0.0322244549024341
PI_368578,-0.0292408666205992,-0.0412666581431699,-0.0165035461864119,-0.0141003284208967
PI_368575,-0.0192942206571539,-0.0435678974381605,-0.0186146065353931,0.00919962300116958
PI_368576,-0.0269989105126603,-0.0400743027703249,-0.0106707311197478,-0.0165628223839188
G_21629,-0.0323611149457763,-0.0342587663839335,0.0153384003815009,0.00392124011825936
PI_458673,0.0735058251498249,0.0122052259805385,-0.133734837955302,0.00946770863684573
PI_267750,0.0415966746593978,-0.00992716861536384,0.0191695460956252,0.0564171659353037
PI_234610,0.00957452107646426,-0.0346515251470337,0.0156427270344413,0.0251728975212924
PI_458672,-0.0163490430345022,0.0659945504390993,-0.0306646725975259,0.00391257174886134
PI_458675,0.0945128507171427,0.0248771232450952,-0.136731861924497,0.000777424728864461
PI_234612,-0.0365694571290653,0.0278000103820418,0.0327083037326516,0.00120643463637662
PI_458677,0.0913631991523686,0.0194735351419288,-0.0783352960231571,-0.00329890663192866
PI_458676,0.0859362606244163,0.0255604707324547,-0.129340096538344,0.00337055920768657
PI_458679,0.0549951626995246,0.00357753860967242,-0.040947867819535,0.0248407542037188
PI_458678,0.0544125052817344,0.0128879986320788,-0.111703958086214,-0.0531062728463373
PI_135373,-0.00173210481833558,-0.0129100668807608,0.00816396580148093,0.00979857363540309
PI_532727,-0.049470619070332,0.0588832404240081,0.00158407618182451,0.00639955628299086
G_21630,-0.0343302635643847,-0.0216991379017109,0.00859254229672157,-0.00379775884760675
PI_458682,0.0992176889556496,0.0311678413698998,-0.149507037793937,0.00949515791046923
PI_532720,-0.0465467904878653,0.0403289193150571,-0.000559851685910457,0.0071153385811783
PI_368580,-0.0251535996254987,-0.0381763496736297,0.0195652885017681,-0.0227576537908458
G_32997,-0.0498296943613162,-0.00731564227895797,0.00259772589834296,-0.0242397895576598
PI_482523,-0.0315378499316647,0.0274381741485199,0.0131844111742728,-0.00556353352889653
G_28472,-0.028449727353606,0.0753900672224292,-0.0448215967375634,0.000597979654480828
PI_267749,0.0695212314060844,-0.00555344157360887,0.0307582657735951,0.0404551870981444
PI_419081,-0.0185777700907997,0.0580563439517111,0.0204474382221265,0.0499462622528269
PI_419080,0.0489604954264466,-0.0102739837226021,0.0648185849198086,0.0720608637675849
PI_135387,-0.0103079257830338,-0.0193338501806235,0.00807375981156489,0.0161006711348607
PI_265561,0.0103445858638155,-0.0328003430417135,-0.0110274343027883,0.0519239078933329
PI_211989,-0.0058581911280401,-0.0273766398100552,-0.00891978749077291,0.00457189354480147
PI_135382,-0.0197651642373888,-0.0339885119680155,0.00402120616880586,0.00447495766817371
PI_265557,0.0274611306107805,0.00519664930790458,-0.0397191819467038,-0.0159010772446015
PI_265558,-0.0150203692539483,-0.0349336682548455,-0.0097056400014361,0.0191680741879157
PI_183679,-0.019528681843374,-0.0397826761665767,-0.00230377289120103,-0.00204180091337292
PI_265559,-0.0305677875438028,-0.0233423765011321,0.00617467719940717,-0.00948182943080333
PI_183314,-0.0323627867704304,0.000456445892819245,0.00570323069252343,-0.0126640623684783
PI_265555,-0.00317309034646294,-0.0358217721278381,0.0131124491842245,0.0206178561485455
PI_458653,0.0607576110215045,0.0113820289433439,0.0263410029161719,0.050277782232686
PI_306124,-0.0355515993418133,-0.0327869667165546,0.00515601727984124,-0.0277841695682496
PI_135396,-0.00821102489547606,-0.0305130324043226,0.0125139517936302,0.00590356563057662
PI_458660,0.0278201023268325,0.0151413998735568,-0.0401258752336916,0.0133121942645772
G_32612,0.0718165926529633,-0.0113016863723567,0.0505731216158961,0.0661183755811511
PI_512110,0.0252290561146326,-0.037283038586434,0.00872132331922589,0.0348114789281628
PI_370461,-0.0274180576512101,-0.0447937824499066,-0.0161784239623142,-0.0196886881539105
PI_370460,-0.0308800175929882,-0.0432433320703326,-0.00932588995795946,-0.020577782733688
PI_458741,0.0210789795280922,0.0452779586355566,-0.0776934203125903,0.000819145266216151
PI_500492,-0.0528114548237698,0.0958558863253696,0.00560314442832645,0.0220746673495663
PI_458742,0.0133377383491859,0.0432689586361725,-0.0582884937814605,0.0242817665492223
G_26705,0.0886471238622853,0.02816075006534,0.0904065355491418,0.0108621002087657
PI_419139,0.0562779850875064,-0.00217810304263197,0.0453228951585192,0.0567675062498132
PI_419138,-0.0255222615952628,0.0693325933628167,0.00679171999909133,0.0263611250206067
PI_490353,-0.0373868375867697,-0.0336074611302601,-0.0138790255473306,-0.0272281926455506
PI_500483,-0.0444972226886262,0.0778025838531665,-0.0157407399392911,-0.0135736767935109
PI_490352,-0.0485049262672247,-0.0408850359059303,-0.0186413919825966,-0.0466185173809786
PI_490350,-0.0123232749347552,-0.00411752762342958,-0.0109634488539126,0.0170467254807195
PI_500486,-0.0434447606022592,0.0885983345959887,0.0120436368666358,-0.00129489864563733
PI_318433,0.0825091196687445,0.0206148744150531,-0.028647384871411,-0.159702166568875
PI_370454,-0.0172547202820961,-0.043151230365244,-0.0148233372331006,0.00928232550863179
PI_211990,-0.0285663273278689,-0.0421682809958909,0.00470824696024896,-0.0337886736769652
PI_211991,0.00195728677453181,-0.0307194300232378,-0.0124606168740754,0.0288716689670057
PI_370453,-0.0309358377220243,-0.0406218133122241,-0.0272271008259712,-0.00941299817531552
PI_211992,0.0313860588379975,-0.023741893776941,0.0209374251215309,0.047671329019433
PI_370456,-0.030000248860049,-0.0381025439162849,-0.0239846742242986,0.00551755980730076
PI_370452,-0.0320366996061475,-0.044648073780542,-0.00566984438364932,-0.0355074059036284
PI_181911,-0.040774801048229,-0.040951344073083,0.0161511924581819,-0.0235265136751364
PI_500481,-0.0556250080144098,0.0892653039183662,-0.00360068929507262,0.00606750142946501
PI_211997,-0.00645241045799916,-0.0162423065986964,0.0452748997065714,0.00881371786132986
G_23449,0.0874808272700118,0.0184796051339979,0.105749845826465,0.0224449292192724
PI_500476,-0.0440170923591549,0.0857771635981728,-0.00597865053797894,0.00217564893587847
PI_500477,-0.0577438765483862,0.0880798919597215,0.00124754729543995,0.0117408807182796
PI_500472,-0.0487872389825312,0.0929189199748207,0.0148776157874195,0.00149989118479555
PI_163227,0.0332753148230586,-0.00952397128116577,0.0554372765815045,0.0241318412085938
PI_370458,-0.0250068299693788,-0.0430875468347696,-0.0166692993686289,-0.0141883487496015
PI_370457,-0.0229964747932049,-0.0449922249198491,0.00901546623171079,-0.0263860015777423
PI_370459,-0.0302215516366987,-0.0228079329341065,-0.0290105041550932,-0.0222535408547853
PI_186488,0.0344096127708422,-0.0166442235752777,0.00683725898661493,0.0364662584147426
PI_481623,0.0234632476363813,0.010337578324115,0.0301823230523527,0.0427090703127165
PI_481624,0.0237403509472675,0.02381535375573,0.00209691812331363,0.0455790820717938
PI_481625,0.0263892073386383,0.0322073486399711,0.001217204345507,0.0576492277590311
PI_318420,0.103970100756023,0.0407548100509958,0.0743535080579971,-0.225643251569789
PI_481626,0.0453994185623018,0.00756465494869057,0.0259159638060615,0.0489073760026864
PI_318421,0.0961757040790819,0.012973017922074,0.0278904276419951,-0.103389914689912
PI_481627,0.0496670707521447,0.00608364052568386,0.0123489988974241,0.0371387678640707
PI_176530,-0.00611579072963555,-0.0348204808366594,-0.00456033624651836,-0.00215416673784692
PI_379297,-0.0346803579026216,-0.0357770124925762,-0.0106551574952078,-0.0169733025242974
PI_379298,0.07937555453954,-0.000982786892584547,0.0776632885747335,0.0420090758358334
PI_318419,0.103837531466411,0.0403228632536748,0.0775361980399056,-0.219268223758284
PI_318415,0.102388372874186,0.0409714670339248,0.0759898474213667,-0.221352100037553
PI_318416,0.104270345477109,0.0409084553617704,0.0743631837212085,-0.226919153340066
PI_165558,-0.039423796103914,0.00889545638210322,0.00545752169440047,-0.0109905978747305
PI_318417,0.10436942781119,0.0401097058618805,0.0736363345755231,-0.219432495512114
PI_318418,0.0958945017678463,0.0130702235083999,0.0245124994011769,-0.1039958388713
PI_318430,0.0796158491980714,0.024129065530059,0.0857555859644956,0.0105317564579857
PI_318431,0.0958649304414842,-0.002841752650516,0.0908903710403163,0.0787051346294091
PI_198672,0.0604549104885907,-0.0114313743765205,0.0516396697089071,0.00301245176281292
PI_481619,0.0461013025305266,0.00874232716773294,0.0176685508713409,0.0515362408931761
PI_175698,-0.0513241778095644,-0.03695375449083,0.00847377697303669,-0.0261741335157905
PI_379291,-0.0191973170490202,-0.0423529514588397,-0.00184352623885485,-0.0128142542125098
PI_379290,-0.0247155127178587,-0.0457730779363507,-0.0125374232810372,-0.0199860344831147
G_25853,-0.00437677494227578,-0.0189640452676621,-0.0149782827940222,-0.00860384657717695
G_25854,0.00455087984207656,-0.029487576050266,-0.0287556771713717,-8.82590672417904e-05
PI_379292,-0.03316943341536,-0.0371111413410912,0.0157424865320282,-0.0243145043797684
PI_379295,-0.0224630785213483,-0.0372641481803344,0.0128169370218184,-0.0134718647426072
G_26704,0.00710186111282799,-0.0239008728148478,0.0343126774172361,0.0179481447513132
PI_379294,-0.0280839803763051,-0.0544485134647161,-0.0208937992373145,-0.0176950652169996
PI_379288,-0.0294659354741206,-0.0278813171078354,-0.000690793402614171,-0.0166062668944334
G_24402,0.061453249467447,0.0126512074102412,-0.0943465847319132,-0.0372484235876948
PI_222784,-0.0113227923855133,-0.0377427101089956,-0.0039269636858061,0.026646883128269
PI_379289,-0.0332851766381925,-0.0303229592741266,-0.0247698413401981,-0.0161772725125039
PI_318426,0.103828400504978,0.0379704006767379,0.079521188073146,-0.221285750679696
PI_318427,0.10547940748431,0.0405939633163342,0.0775879920864904,-0.226939185102065
PI_318428,0.0771028554052103,0.0100283954534609,0.0706431903010662,0.0403672132492732
PI_318429,0.0840645614057347,-0.0114982930543763,0.0722449241277444,0.0335723890453553
PI_318422,0.103330976492732,0.0396257702840105,0.0771591099062624,-0.223330845057357
PI_318423,0.104302349558622,0.0381843067171836,0.0753358146690719,-0.216689219651993
PI_318424,0.104627112519265,0.040369146723393,0.0814360616776903,-0.220077030248242
PI_318425,0.103786711544217,0.0382181024999844,0.0780163529228484,-0.219535759087167
PI_458703,0.0464682637052432,-0.0114989894649224,-0.0686599930565104,-0.00726669365591905
PI_458702,-0.0125831576423523,-0.0369531276141007,-0.0266302478551093,-0.00989004204519274
PI_458704,0.0517789156923132,0.00416944160971551,-0.0570875306292199,-0.0151024840000866
PI_458709,0.0402918902316642,0.00523393585476559,-0.067711330466513,0.0437152912496871
PI_458708,0.0454201964713368,0.00814815441600163,-0.058917482952496,0.0361552938426168
PI_141648,0.00631556142548627,-0.0465038090567016,-0.00198557257095689,0.0273391089821957
PI_458701,0.0419459297509253,-0.00113671276925429,-0.0514563245376285,0.0281952599719173
PI_458700,0.0650654717771689,0.00561564051416059,0.0212328483040003,0.0657558974474317
PI_505614,-0.0513181865513479,0.0857468098232347,0.0115192767805774,0.0101434320678722
PI_141640,-0.0333240543009217,-0.0261901213304387,0.00398474118524728,-0.0143412981011851
PI_182195,-0.011094504534879,-0.0396896205516472,-0.00657443511898753,0.0157638991115574
G_32227,0.0066130475978942,0.010761609550278,-0.00465155518850129,0.0185676251244884
PI_458714,0.0231964015970497,0.0344412800069016,-0.0266506336757199,-0.00172123457442722
PI_164999,-0.0286442416209536,-0.0309662432756435,-0.00984211448915508,-0.0245023201922691
PI_458710,0.032878728953377,0.00990360111063955,-0.0579691912789132,0.0277745205204257
PI_298036,-0.0334655119772819,0.0441925188064321,0.0368118159397383,-0.00955891217410233
PI_199508,0.00482372355068272,-0.0191878660407418,-0.0195252033669061,0.00932122417925241
PI_176529,-0.0353326363315072,-0.0423166721769099,-0.0161368632125327,-0.00909987515487161
PI_176527,-0.0219614917938584,-0.0351303386995333,-0.00692940362402268,0.0123767306438707
PI_176528,-0.0193294456612621,-0.0372359782866373,0.00920596519447775,0.0125833839380095
PI_164995,-0.0360501199371047,-0.0414122276127288,0.000777124267527279,-0.0114278987961427
PI_218072,-0.0423797712705859,-0.0126314710152216,0.00243682717599905,-0.01097039458753
PI_600834,0.0769663179500303,0.00200114916302985,0.060749050174535,-0.0045680541635829
PI_230180,0.00417767061569056,-0.00651245952165607,0.0303731954461321,0.00918082157897798
PI_289699,0.0261775017007004,0.0207444968670045,0.0222773376252586,0.017560662722785
PI_470933,-0.0293916619597987,-0.0342967936005976,-0.0162141637666401,-0.013936698303965
PI_141661,-0.0152185179783076,-0.0414021078654399,0.013120682889238,0.0022529450952453
PI_141665,-0.0208264472081323,-0.0405652192666281,0.00348256348046285,0.000846345450920089
PI_141667,-0.0217415086846656,-0.0460067932277014,-0.00196525987492382,-0.00534095274530952
PI_407385,0.0623445765357588,-0.0096524081291067,0.0650115619286986,0.0526627543121187
PI_249914,0.000518530834659726,-0.0285741006464155,0.0192682807124774,-0.00247826938577344
PI_407383,0.0568800961750117,-0.00589277934043107,0.0440009082676108,0.0728040429744839
G_31130,-0.0162289320907209,-0.0396049059701406,-0.030682679620527,-0.0132736229601464
G_31131,-0.0101224728189861,-0.0364191979951489,-0.00130548352042366,-0.0110378019395103
G_31133,-0.0308023876446802,-0.0417075800160303,-0.0115683038300626,-0.0179252923075177
G_31128,0.0100543927250004,-0.0373255757475847,0.0234272764137292,0.035539377511808
G_31129,-0.0168480159630795,-0.0291428098204763,-0.0111169807644121,-0.0190103682317447
PI_223438,-0.0032721040169638,-0.0387027919254046,-0.00284970054617898,0.0352290366240286
PI_199031,-0.0382376809669773,-0.0325539241178517,0.00441443717653799,-0.0202762393746924
PI_177365,-0.00434470850792487,-0.0434802560896215,0.0113006131605257,-0.00717316264164478
PI_349348,0.0184883487958277,-0.0280358548874321,-0.000232101369458341,0.0660835113556185
PI_409734,0.0628647806368111,-0.014464243788299,0.0677268126391945,0.0467984599691662
PI_560950,-0.0192853651400354,0.0786369585363108,-0.0428881886626526,-0.0122372775279268
PI_349347,0.021393997028741,-0.00362704551666755,-0.0372562131093475,0.000670880701223112
PI_560951,-0.0177548784935933,0.0766363267034082,-0.0404264713956812,-0.0165259287071722
PI_199033,-0.0318974642651607,-0.0475211633589704,-0.00532908241208611,-0.0558171993950798
PI_260652,0.0516144685380813,0.0138277254707612,-0.0637809664862853,0.002835952122778
PI_199032,-0.0297236302034939,-0.0374883213399582,0.00466442123544518,-0.0142492585209359
PI_534547,-0.053501781529405,-0.0257574273648344,0.00483429082561946,-0.0570343485702127
PI_325133,0.0754982911556097,0.0131627693746494,0.0171814224891571,-0.100927585205894
PI_534548,-0.0364954901851126,-0.0311168451815462,0.0170232429070294,-0.0302326883559977
PI_177366,-0.035263913871544,-0.0448732634825982,-0.00448934846510058,-0.0029662133846797
PI_177367,0.00665956162538444,-0.0431511995594177,0.00293025002732605,0.0305150536460429
PI_500520,-0.0360835220102248,0.10224365431316,0.0205855739488314,0.0126800443650875
PI_500521,-0.0383889080572394,0.0857762906278832,0.00471017312596912,0.0118038277348391
PI_224670,0.0366261837933374,-0.00942361742345844,0.0267082351493628,0.0244165049494796
PI_500523,-0.0406994652020625,0.100644316701027,-0.012620041615475,0.0249038931962861
PI_500528,-0.0454202907387262,0.0975317598147092,0.00274838387781234,0.00560499052173827
PI_500529,-0.0347143783757335,0.0431160669135031,0.00871949277311927,-0.0101659152581341
PI_349350,0.0212091229005707,0.0122827221257631,-0.0721565718934457,0.0177896800207735
PI_500524,-0.0371956439417901,0.089327233444799,0.00940610733291012,0.00348618632858027
PI_500525,-0.0446183772899877,0.0813490552336403,-0.010890870205256,0.0215509933031205
PI_500526,-0.0297359220584284,0.0986332477644122,0.00935908823223049,0.0244489482521118
PI_500527,-0.0390974420515687,0.0942300910642668,-0.00256487870269079,0.0159743049927555
PI_234253,0.0761746614874479,-0.0128587899051333,0.0805367756217215,0.108006602636874
PI_181879,-0.0363083658046321,-0.0386565795579121,-0.0114064922798428,-0.0115300369362621
G_27892,-0.018521170662224,-0.0387257928948968,-0.00515238211916624,-0.0155732316760052
PI_181877,-0.0494237352922651,-0.0339961570746124,-0.00605479909394578,-0.0529688443257741
G_27894,-0.0271368548234509,0.040067263019614,0.0355654472077222,-0.0120188231308873
PI_349354,0.0515944163833971,-0.00820702744689749,-0.00599089379245867,0.0719255974455438
PI_93034,-0.000769138094893981,0.011369081959549,0.0316134393189297,0.0173142903928296
PI_165001,-0.00789278567172059,-0.0239056181780218,0.00528362824260108,0.0240302237035664
PI_500510,-0.0375979358215407,0.104310754529399,0.0175226268357769,0.00520188704360919
PI_500511,-0.0388490456026233,0.0899312526931047,0.0116424166182214,0.0183365455976657
PI_245142,0.0138891092534211,-0.0210559531056286,0.0203549820578177,0.0201939699913093
PI_500512,-0.0272770241206154,0.0152417554972946,0.0132009309449325,0.00417261413510823
PI_224669,0.0486338820434735,-0.010333651100363,0.0374362029941795,-0.000437598248560456
PI_500517,-0.034446334329048,0.0933239792507023,0.00567454313992887,0.00782992051937659
PI_500518,-0.0450665197006197,0.0980885963292206,0.0116813274838698,0.0106678945325771
PI_500519,-0.0374239336844627,0.091290219326464,-0.0107664215653318,0.00891815145173014
PI_500513,-0.0367596774245565,0.0740626670781046,-0.00838686244110822,-0.00201586535360467
PI_165005,-0.0293204251184671,-0.0287879049553581,-0.00393075342049612,0.000136940415128003
PI_181751,-0.0491424030876807,-0.0345607886356221,0.00102343224971233,-0.034546881492617
PI_500515,-0.0356804662162022,0.0782599839658603,0.00433319145162719,-0.000681969571363616
PI_174191,-0.0373299857322705,-0.0367254334852762,0.00381878302849256,-0.00795367469944804
G_27743,-0.00321898135761294,-0.0187212185188391,0.0383406437887831,0.028966078285334
PI_512734,-0.0131834896417453,-0.0187120383980537,-0.0247487934619427,0.00244626174920352
G_33181,0.0242904891190466,-0.0279543657685758,0.0422240806512658,0.0371292118294245
PI_120440,0.0330481008054962,-0.00117485160452013,0.0672285012198423,0.0409014483358017
PI_543227,-0.0171829191667463,0.0743843582642651,-0.0241663433362981,-0.011074497424515
G_26542,0.080566954553732,0.0181638632636447,0.0403542780824241,-0.0502423226158784
G_26544,0.0774258082659305,-0.00712393152614858,0.096115470636476,0.0499497869575872
PI_512746,-0.0170344736219114,-0.0122942605810905,-0.0221814128141241,-0.0226363296730219
Sibley,0.0492908900971529,-0.0167308783451527,0.0133190330694704,0.0620713127209383
